timestamp,run_id,attack,defense,epsilon,n_poisoned,best_acc_pct,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,train_time_s,gpu_id
2026-03-05T18:21:46,2,quid,none,0.1,700,34.66,4.2857,34.66,1.943987,0.369256,0.336155,0.351929,0.072981,0.663845,0.805809,0.35552939979309434,110.7,0
2026-03-05T18:35:10,2,quid,q-detection,0.1,700,31.52,4.8571,31.52,2.146176,0.269842,0.306422,0.286971,0.076414,0.693578,0.751036,0.29419478373801117,787.5,0
2026-03-05T18:37:04,2,random,none,0.1,700,39.54,7.2857,39.54,1.901795,0.393189,0.385216,0.389162,0.067383,0.614784,0.805586,0.3615612183529845,110.1,0
2026-03-05T18:50:16,2,random,q-detection,0.1,700,32.13,7.2857,32.13,1.995173,0.360341,0.318745,0.338269,0.075484,0.681255,0.77777,0.34196564097144067,788.1,0
2026-03-05T18:52:46,2,quid,none,0.3,2100,9.86,53.8571,9.86,2.336737,0.109832,0.100611,0.10502,0.099939,0.899389,0.507368,0.11522623516104422,110.9,0
2026-03-05T19:06:36,2,quid,q-detection,0.3,2100,9.88,54.2857,9.88,2.36058,0.109879,0.100815,0.105152,0.099925,0.899185,0.509022,0.1185798999728189,792.1,0
2026-03-05T19:08:30,2,random,none,0.3,2100,38.53,8.0,38.53,2.002207,0.296622,0.374892,0.331196,0.068511,0.625108,0.792502,0.35645812855478176,110.5,0
2026-03-05T19:21:47,2,random,q-detection,0.3,2100,26.53,7.2857,26.53,2.129415,0.245111,0.266998,0.255587,0.081652,0.733002,0.765752,0.3378065711241816,793.4,0
2026-03-05T19:24:44,2,quid,none,0.5,3500,8.4,59.5143,8.4,2.371643,0.108798,0.085714,0.095886,0.101646,0.914286,0.487772,0.10597215505385497,109.5,0
2026-03-05T19:38:53,2,quid,q-detection,0.5,3500,7.13,62.3429,7.13,2.395101,0.107742,0.072754,0.086857,0.10312,0.927246,0.484463,0.10608827675200168,790.1,0
2026-03-05T19:40:47,2,random,none,0.5,3500,36.47,7.9143,36.47,2.112468,0.292065,0.354539,0.320284,0.070918,0.645461,0.764687,0.33670530267281323,110.2,0
2026-03-05T19:54:14,2,random,q-detection,0.5,3500,20.86,8.6286,20.86,2.211866,0.255838,0.210256,0.230818,0.087976,0.789744,0.749351,0.32365914585450367,803.5,0
2026-03-05T19:56:28,3,quid,none,0.1,700,31.79,2.4286,31.79,1.981519,0.313306,0.307803,0.31053,0.076229,0.692197,0.785203,0.3543865670673763,115.7,0
2026-03-05T20:09:55,3,quid,q-detection,0.1,700,29.03,3.4286,29.03,2.07597,0.372404,0.286778,0.32403,0.079217,0.713222,0.774138,0.340232162157613,790.9,0
2026-03-05T20:11:49,3,random,none,0.1,700,38.99,7.4286,38.99,1.957013,0.351716,0.382947,0.366668,0.06793,0.617053,0.779767,0.3513901194323162,111.0,0
2026-03-05T20:24:57,3,random,q-detection,0.1,700,30.37,8.0,30.37,2.019502,0.327404,0.297435,0.3117,0.077471,0.702565,0.791118,0.351512013918729,783.7,0
2026-03-05T20:27:30,3,quid,none,0.3,2100,7.19,58.1905,7.19,2.369663,0.007486,0.073367,0.013585,0.10297,0.926633,0.4952,0.12802483613905918,109.8,0
2026-03-05T20:41:21,3,quid,q-detection,0.3,2100,16.39,37.8095,16.39,2.23542,0.198537,0.164961,0.180198,0.093319,0.835039,0.591975,0.16597419867478683,787.2,0
2026-03-05T20:43:14,3,random,none,0.3,2100,37.13,7.2857,37.13,2.034842,0.358942,0.363116,0.361017,0.070036,0.636884,0.771622,0.33776872910956185,110.1,0
2026-03-05T20:56:24,3,random,q-detection,0.3,2100,28.66,8.0476,28.66,2.181868,0.197252,0.279979,0.231445,0.079311,0.720021,0.735748,0.2924441129813337,786.3,0
2026-03-05T20:59:22,3,quid,none,0.5,3500,7.74,56.2857,7.74,2.54392,0.00797,0.07898,0.014479,0.10234,0.92102,0.434384,0.10074092971207693,110.0,0
2026-03-05T21:13:49,3,quid,q-detection,0.5,3500,7.43,56.7143,7.43,2.661963,0.00768,0.075816,0.013947,0.10269,0.924184,0.423714,0.09432544017534192,795.0,0
2026-03-05T21:15:44,3,random,none,0.5,3500,36.87,7.2571,36.87,2.091747,0.325686,0.359747,0.34187,0.070366,0.640253,0.779444,0.3411194723145075,110.8,0
2026-03-05T21:29:03,3,random,q-detection,0.5,3500,23.79,8.5429,23.79,2.224673,0.324026,0.230214,0.269181,0.084721,0.769786,0.724401,0.28226113295561317,795.1,0
