timestamp,run_id,attack,defense,epsilon,n_poisoned,asr,accuracy,loss,precision,recall,f1,fpr,fnr,roc_auc,pr_auc,depo_p,noise_backend
2026-03-23T08:39:52,2,random,none,0.1,700,7.2857,40.24,1.953816,0.399437,0.392952,0.396168,0.06655,0.607048,0.801015,0.3570566959497118,0.01,default.mixed
2026-03-23T09:37:37,2,random,q-detection,0.1,700,8.8571,29.15,2.037627,0.221563,0.292307,0.252066,0.078787,0.707693,0.775041,0.3409410690553474,0.01,default.mixed
2026-03-23T10:42:45,2,quid,none,0.3,2100,53.6667,9.83,2.329592,0.109803,0.100305,0.10484,0.099967,0.899695,0.510662,0.11492244055091158,0.01,default.mixed
2026-03-23T11:48:14,2,quid,q-detection,0.3,2100,53.6667,9.87,2.348248,0.109807,0.100713,0.105063,0.099922,0.899287,0.512161,0.11816240386113767,0.01,default.mixed
2026-03-23T12:50:44,2,random,none,0.3,2100,8.0,39.56,2.044622,0.312867,0.385884,0.34556,0.067297,0.614116,0.790761,0.3557275426721589,0.01,default.mixed
2026-03-23T13:54:08,2,random,q-detection,0.3,2100,7.381,25.75,2.154951,0.226785,0.259457,0.242023,0.082504,0.740543,0.765826,0.3370969163527183,0.01,default.mixed
2026-03-23T15:07:33,2,quid,none,0.5,3500,54.6,9.82,2.356122,0.109813,0.100204,0.104788,0.09998,0.899796,0.490635,0.10577866245841261,0.01,default.mixed
2026-03-23T16:17:52,2,quid,q-detection,0.5,3500,54.8,9.82,2.37358,0.109831,0.100204,0.104797,0.099984,0.899796,0.487056,0.10580257791708061,0.01,default.mixed
2026-03-23T17:28:07,2,random,none,0.5,3500,8.0571,36.58,2.13976,0.30373,0.356458,0.327988,0.07068,0.643542,0.766122,0.3385958218376603,0.01,default.mixed
2026-03-23T18:35:11,2,random,q-detection,0.5,3500,8.2571,21.78,2.22628,0.342871,0.219797,0.267874,0.086937,0.780203,0.750916,0.32383578205631525,0.01,default.mixed
2026-03-23T19:30:29,3,quid,none,0.1,700,3.2857,30.83,2.014315,0.248521,0.297964,0.271006,0.077335,0.702036,0.787412,0.3561130386480808,0.01,default.mixed
2026-03-23T20:27:17,3,quid,q-detection,0.1,700,3.7143,29.67,2.099669,0.382514,0.291813,0.331064,0.078542,0.708187,0.77881,0.3471659964869111,0.01,default.mixed
2026-03-23T21:23:08,3,random,none,0.1,700,7.4286,38.32,1.988394,0.362937,0.375632,0.369175,0.068723,0.624368,0.780545,0.3497901878024328,0.01,default.mixed
2026-03-23T22:21:38,3,random,q-detection,0.1,700,7.5714,31.09,2.04596,0.341742,0.303515,0.321496,0.076685,0.696485,0.792014,0.34950905434115076,0.01,default.mixed
2026-03-23T23:26:36,3,quid,none,0.3,2100,58.1905,7.13,2.359539,0.007437,0.072755,0.013495,0.10304,0.927245,0.493784,0.12791936347727711,0.01,default.mixed
2026-03-24T00:27:19,3,quid,q-detection,0.3,2100,43.5714,15.36,2.2406,0.194771,0.154301,0.17219,0.094541,0.845699,0.592658,0.16681890756783607,0.01,default.mixed
2026-03-24T01:29:43,3,random,none,0.3,2100,7.2381,36.0,2.062057,0.387524,0.351528,0.36865,0.071351,0.648472,0.772699,0.3367390455646604,0.01,default.mixed
2026-03-24T02:33:22,3,random,q-detection,0.3,2100,8.1905,29.17,2.196324,0.179898,0.284449,0.220403,0.078788,0.715551,0.736474,0.2907461657809163,0.01,default.mixed
2026-03-24T03:45:40,3,quid,none,0.5,3500,56.5429,7.67,2.497135,0.00791,0.078265,0.014369,0.10242,0.921735,0.437943,0.10147845383704648,0.01,default.mixed
2026-03-24T04:58:36,3,quid,q-detection,0.5,3500,56.7429,7.44,2.588174,0.007695,0.075918,0.013973,0.102681,0.924082,0.429074,0.09500888005354494,0.01,default.mixed
2026-03-24T06:09:39,3,random,none,0.5,3500,7.6,35.74,2.114783,0.335279,0.348295,0.341663,0.071673,0.651705,0.780597,0.34076497839953995,0.01,default.mixed
2026-03-24T07:19:10,3,random,q-detection,0.5,3500,8.4571,24.36,2.234087,0.226461,0.235276,0.230784,0.084144,0.764724,0.724541,0.28084554966191017,0.01,default.mixed
