============================================================
 Job        : hng_ang_l5
 Job ID     : 14263
 Node       : hopper002
 CPUs       : 16
 Start      : Sat Mar 14 09:55:26 PM MDT 2026
============================================================

[ENV] Python     : /home/msrahman3/work/Nowmi/Sok/quid_env/bin/python
[ENV] Python ver : Python 3.10.19
[ENV] Working dir: /home/msrahman3/work/Nowmi/Sok/huang-backdoor/MNIST/angle/layer5
[ENV] CUDA avail : True
[ENV] GPU info   : 
[ENV] PennyLane  : 0.42.3

[Data] Checking MNIST files in /home/msrahman3/work/Nowmi/Sok/huang-backdoor/MNIST/MNIST ...
       FOUND    train-images-idx3-ubyte
       FOUND    train-labels-idx1-ubyte
       FOUND    t10k-images-idx3-ubyte
       FOUND    t10k-labels-idx1-ubyte

[RUN] Starting at Sat Mar 14 09:55:45 PM MDT 2026

[Config] Main device : cuda
[Config] CPU threads : 16
[Config] N_LAYERS    : 5
====================================================================
 Huang & Zhang (2023) Backdoor — Angle QMLP Replication
 Qubits=9  Layers=5  Encoding=Angle
 Target=7  eps=0.2  (c,sigma)=(1.0,2.0)
 Poison ratios : [0.1, 0.3, 0.5]
 Runs/ratio    : 1   CPU threads: 16
====================================================================
[Data] Full train : (60000, 9)   Test : (10000, 9)
[Data] Stratified train: (7000, 9)  Test: (10000, 9)

====================================================================
 PHASE 1 — Proxy model training (clean, seed=42)
====================================================================
[PennyLane] lightning.qubit active
  Epoch 14 | Batch  110 | Acc:  39.27%  Loss: 1.6866
  [Proxy] Epoch 14  tr_loss=1.7404  tr_acc=39.27%  te_loss=1.7074  te_acc=41.98%
  Epoch 15 | Batch   10 | Acc:  42.81%  Loss: 1.6903
  Epoch 15 | Batch   20 | Acc:  41.56%  Loss: 1.7156
  Epoch 15 | Batch   30 | Acc:  40.36%  Loss: 1.7222
  Epoch 15 | Batch   40 | Acc:  40.70%  Loss: 1.7129
  Epoch 15 | Batch   50 | Acc:  40.06%  Loss: 1.7491
  Epoch 15 | Batch   60 | Acc:  40.23%  Loss: 1.7317
  Epoch 15 | Batch   70 | Acc:  40.13%  Loss: 1.7050
  Epoch 15 | Batch   80 | Acc:  40.27%  Loss: 1.7216
  Epoch 15 | Batch   90 | Acc:  40.30%  Loss: 1.7155
  Epoch 15 | Batch  100 | Acc:  40.34%  Loss: 1.7129
  Epoch 15 | Batch  110 | Acc:  40.36%  Loss: 1.7102
  [Proxy] Epoch 15  tr_loss=1.7170  tr_acc=40.36%  te_loss=1.6868  te_acc=42.98%
  Epoch 16 | Batch   10 | Acc:  42.50%  Loss: 1.6773
  Epoch 16 | Batch   20 | Acc:  41.95%  Loss: 1.7003
  Epoch 16 | Batch   30 | Acc:  40.73%  Loss: 1.7220
  Epoch 16 | Batch   40 | Acc:  40.59%  Loss: 1.7242
  Epoch 16 | Batch   50 | Acc:  40.75%  Loss: 1.7143
  Epoch 16 | Batch   60 | Acc:  40.89%  Loss: 1.6617
  Epoch 16 | Batch   70 | Acc:  41.18%  Loss: 1.6758
  Epoch 16 | Batch   80 | Acc:  41.33%  Loss: 1.7114
  Epoch 16 | Batch   90 | Acc:  41.08%  Loss: 1.6966
  Epoch 16 | Batch  100 | Acc:  41.12%  Loss: 1.6625
  Epoch 16 | Batch  110 | Acc:  40.79%  Loss: 1.7182
  [Proxy] Epoch 16  tr_loss=1.6968  tr_acc=40.79%  te_loss=1.6717  te_acc=44.26%
  Epoch 17 | Batch   10 | Acc:  41.41%  Loss: 1.6997
  Epoch 17 | Batch   20 | Acc:  41.64%  Loss: 1.6847
  Epoch 17 | Batch   30 | Acc:  41.25%  Loss: 1.7000
  Epoch 17 | Batch   40 | Acc:  40.90%  Loss: 1.6959
  Epoch 17 | Batch   50 | Acc:  41.28%  Loss: 1.6677
  Epoch 17 | Batch   60 | Acc:  41.54%  Loss: 1.6576
  Epoch 17 | Batch   70 | Acc:  41.72%  Loss: 1.7030
  Epoch 17 | Batch   80 | Acc:  41.56%  Loss: 1.7239
  Epoch 17 | Batch   90 | Acc:  41.79%  Loss: 1.6115
  Epoch 17 | Batch  100 | Acc:  41.44%  Loss: 1.7274
  Epoch 17 | Batch  110 | Acc:  41.90%  Loss: 1.5917
  [Proxy] Epoch 17  tr_loss=1.6785  tr_acc=41.90%  te_loss=1.6477  te_acc=43.61%
  Epoch 18 | Batch   10 | Acc:  43.44%  Loss: 1.6483
  Epoch 18 | Batch   20 | Acc:  42.03%  Loss: 1.6831
  Epoch 18 | Batch   30 | Acc:  41.25%  Loss: 1.6819
  Epoch 18 | Batch   40 | Acc:  41.56%  Loss: 1.6581
  Epoch 18 | Batch   50 | Acc:  41.69%  Loss: 1.6529
  Epoch 18 | Batch   60 | Acc:  41.95%  Loss: 1.6637
  Epoch 18 | Batch   70 | Acc:  41.99%  Loss: 1.6549
  Epoch 18 | Batch   80 | Acc:  41.93%  Loss: 1.6749
  Epoch 18 | Batch   90 | Acc:  42.27%  Loss: 1.6289
  Epoch 18 | Batch  100 | Acc:  42.30%  Loss: 1.6636
  Epoch 18 | Batch  110 | Acc:  42.24%  Loss: 1.6752
  [Proxy] Epoch 18  tr_loss=1.6623  tr_acc=42.24%  te_loss=1.6355  te_acc=45.20%
  Epoch 19 | Batch   10 | Acc:  43.44%  Loss: 1.6629
  Epoch 19 | Batch   20 | Acc:  43.91%  Loss: 1.6321
  Epoch 19 | Batch   30 | Acc:  43.39%  Loss: 1.6666
  Epoch 19 | Batch   40 | Acc:  43.09%  Loss: 1.6641
  Epoch 19 | Batch   50 | Acc:  42.78%  Loss: 1.6526
  Epoch 19 | Batch   60 | Acc:  43.20%  Loss: 1.6374
  Epoch 19 | Batch   70 | Acc:  42.77%  Loss: 1.6741
  Epoch 19 | Batch   80 | Acc:  43.07%  Loss: 1.6137
  Epoch 19 | Batch   90 | Acc:  43.25%  Loss: 1.6450
  Epoch 19 | Batch  100 | Acc:  43.19%  Loss: 1.6292
  Epoch 19 | Batch  110 | Acc:  43.14%  Loss: 1.6402
  [Proxy] Epoch 19  tr_loss=1.6471  tr_acc=43.14%  te_loss=1.6150  te_acc=45.22%
  Epoch 20 | Batch   10 | Acc:  43.28%  Loss: 1.6242
  Epoch 20 | Batch   20 | Acc:  42.81%  Loss: 1.6454
  Epoch 20 | Batch   30 | Acc:  43.39%  Loss: 1.6323
  Epoch 20 | Batch   40 | Acc:  43.71%  Loss: 1.6240
  Epoch 20 | Batch   50 | Acc:  43.19%  Loss: 1.6788
  Epoch 20 | Batch   60 | Acc:  43.65%  Loss: 1.6134
  Epoch 20 | Batch   70 | Acc:  43.93%  Loss: 1.5977
  Epoch 20 | Batch   80 | Acc:  43.87%  Loss: 1.6244
  Epoch 20 | Batch   90 | Acc:  43.58%  Loss: 1.6573
  Epoch 20 | Batch  100 | Acc:  43.58%  Loss: 1.6357
  Epoch 20 | Batch  110 | Acc:  43.94%  Loss: 1.5857
  [Proxy] Epoch 20  tr_loss=1.6290  tr_acc=43.94%  te_loss=1.6007  te_acc=45.87%
  Epoch 21 | Batch   10 | Acc:  42.50%  Loss: 1.6553
  Epoch 21 | Batch   20 | Acc:  45.39%  Loss: 1.5856
  Epoch 21 | Batch   30 | Acc:  44.27%  Loss: 1.6457
  Epoch 21 | Batch   40 | Acc:  44.18%  Loss: 1.6213
  Epoch 21 | Batch   50 | Acc:  43.97%  Loss: 1.6299
  Epoch 21 | Batch   60 | Acc:  44.32%  Loss: 1.5968
  Epoch 21 | Batch   70 | Acc:  44.00%  Loss: 1.5743
  Epoch 21 | Batch   80 | Acc:  43.96%  Loss: 1.5966
  Epoch 21 | Batch   90 | Acc:  43.85%  Loss: 1.6310
  Epoch 21 | Batch  100 | Acc:  43.80%  Loss: 1.6040
  Epoch 21 | Batch  110 | Acc:  43.89%  Loss: 1.6304
  [Proxy] Epoch 21  tr_loss=1.6155  tr_acc=43.89%  te_loss=1.5877  te_acc=47.41%
  Epoch 22 | Batch   10 | Acc:  46.56%  Loss: 1.5875
  Epoch 22 | Batch   20 | Acc:  47.11%  Loss: 1.5459
  Epoch 22 | Batch   30 | Acc:  45.68%  Loss: 1.5995
  Epoch 22 | Batch   40 | Acc:  45.35%  Loss: 1.6345
  Epoch 22 | Batch   50 | Acc:  46.03%  Loss: 1.6140
  Epoch 22 | Batch   60 | Acc:  46.04%  Loss: 1.5935
  Epoch 22 | Batch   70 | Acc:  45.56%  Loss: 1.5880
  Epoch 22 | Batch   80 | Acc:  45.08%  Loss: 1.6387
  Epoch 22 | Batch   90 | Acc:  44.93%  Loss: 1.5973
  Epoch 22 | Batch  100 | Acc:  44.95%  Loss: 1.5920
  Epoch 22 | Batch  110 | Acc:  44.83%  Loss: 1.6320
  [Proxy] Epoch 22  tr_loss=1.6021  tr_acc=44.83%  te_loss=1.5706  te_acc=47.43%
  Epoch 23 | Batch   10 | Acc:  45.78%  Loss: 1.5779
  Epoch 23 | Batch   20 | Acc:  45.47%  Loss: 1.6040
  Epoch 23 | Batch   30 | Acc:  45.62%  Loss: 1.5971
  Epoch 23 | Batch   40 | Acc:  45.20%  Loss: 1.6207
  Epoch 23 | Batch   50 | Acc:  44.91%  Loss: 1.6367
  Epoch 23 | Batch   60 | Acc:  45.73%  Loss: 1.5557
  Epoch 23 | Batch   70 | Acc:  45.87%  Loss: 1.5987
  Epoch 23 | Batch   80 | Acc:  45.39%  Loss: 1.5716
  Epoch 23 | Batch   90 | Acc:  45.09%  Loss: 1.5889
  Epoch 23 | Batch  100 | Acc:  45.34%  Loss: 1.5286
  Epoch 23 | Batch  110 | Acc:  45.39%  Loss: 1.6076
  [Proxy] Epoch 23  tr_loss=1.5898  tr_acc=45.39%  te_loss=1.5584  te_acc=48.43%
  Epoch 24 | Batch   10 | Acc:  46.72%  Loss: 1.5586
  Epoch 24 | Batch   20 | Acc:  45.55%  Loss: 1.5903
  Epoch 24 | Batch   30 | Acc:  46.82%  Loss: 1.5446
  Epoch 24 | Batch   40 | Acc:  46.13%  Loss: 1.6049
  Epoch 24 | Batch   50 | Acc:  45.97%  Loss: 1.6287
  Epoch 24 | Batch   60 | Acc:  46.07%  Loss: 1.5624
  Epoch 24 | Batch   70 | Acc:  46.41%  Loss: 1.5692
  Epoch 24 | Batch   80 | Acc:  46.33%  Loss: 1.5679
  Epoch 24 | Batch   90 | Acc:  46.13%  Loss: 1.6078
  Epoch 24 | Batch  100 | Acc:  46.30%  Loss: 1.5279
  Epoch 24 | Batch  110 | Acc:  46.24%  Loss: 1.5592
  [Proxy] Epoch 24  tr_loss=1.5747  tr_acc=46.24%  te_loss=1.5419  te_acc=48.93%
  Epoch 25 | Batch   10 | Acc:  46.41%  Loss: 1.5309
  Epoch 25 | Batch   20 | Acc:  48.28%  Loss: 1.5161
  Epoch 25 | Batch   30 | Acc:  49.17%  Loss: 1.5233
  Epoch 25 | Batch   40 | Acc:  48.87%  Loss: 1.5331
  Epoch 25 | Batch   50 | Acc:  48.44%  Loss: 1.5586
  Epoch 25 | Batch   60 | Acc:  48.28%  Loss: 1.5530
  Epoch 25 | Batch   70 | Acc:  47.81%  Loss: 1.5998
  Epoch 25 | Batch   80 | Acc:  47.19%  Loss: 1.5746
  Epoch 25 | Batch   90 | Acc:  47.08%  Loss: 1.6054
